"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2015","Maine","Cigarette Use among Adults","Income","Less than $20,000","38.6","$75,000 or above","19.3","2.0"
"2015","Maine","Cigarette Use among Adults","Income","From $20,000-$74,999","27.8","Less than $20,000","38.6","0.7"
"2015","Maine","Cigarette Use among Adults","Income","From $20,000-$74,999","27.8","$75,000 or above","19.3","1.4"
"2015","Maine","Cigarette Use among Adults","Income","$75,000 or above","19.3","Less than $20,000","38.6","0.5"
"2015","Maine","Cigarette Use among Adults","Income","$75,000 or above","19.3","From $20,000-$74,999","27.8","0.7"
"2015","Maryland","Cigarette Use among Adults","Income","Less than $20,000","34.6","From $20,000-$74,999","20.5","1.7"
"2015","Maryland","Cigarette Use among Adults","Income","Less than $20,000","34.6","$75,000 or above","14.9","2.3"
"2015","Maryland","Cigarette Use among Adults","Income","From $20,000-$74,999","20.5","Less than $20,000","34.6","0.6"
"2015","Maryland","Cigarette Use among Adults","Income","From $20,000-$74,999","20.5","$75,000 or above","14.9","1.4"
"2015","Maryland","Cigarette Use among Adults","Income","$75,000 or above","14.9","Less than $20,000","34.6","0.4"
"2015","Maryland","Cigarette Use among Adults","Income","$75,000 or above","14.9","From $20,000-$74,999","20.5","0.7"
"2015","Massachusetts","Cigarette Use among Adults","Income","Less than $20,000","24.4","From $20,000-$74,999","20.4","1.2"
"2015","Massachusetts","Cigarette Use among Adults","Income","Less than $20,000","24.4","$75,000 or above","18.6","1.3"
"2015","Massachusetts","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","Less than $20,000","24.4","0.8"
"2015","Massachusetts","Cigarette Use among Adults","Income","From $20,000-$74,999","20.4","$75,000 or above","18.6","1.1"
"2015","Massachusetts","Cigarette Use among Adults","Income","$75,000 or above","18.6","Less than $20,000","24.4","0.8"
"2015","Massachusetts","Cigarette Use among Adults","Income","$75,000 or above","18.6","From $20,000-$74,999","20.4","0.9"
"2015","Michigan","Cigarette Use among Adults","Income","Less than $20,000","34.4","From $20,000-$74,999","30.5","1.1"
"2015","Michigan","Cigarette Use among Adults","Income","Less than $20,000","34.4","$75,000 or above","21.8","1.6"
"2015","Michigan","Cigarette Use among Adults","Income","From $20,000-$74,999","30.5","Less than $20,000","34.4","0.9"
"2015","Michigan","Cigarette Use among Adults","Income","From $20,000-$74,999","30.5","$75,000 or above","21.8","1.4"
"2015","Michigan","Cigarette Use among Adults","Income","$75,000 or above","21.8","Less than $20,000","34.4","0.6"
"2015","Michigan","Cigarette Use among Adults","Income","$75,000 or above","21.8","From $20,000-$74,999","30.5","0.7"
"2015","Minnesota","Cigarette Use among Adults","Income","Less than $20,000","30.7","From $20,000-$74,999","24.3","1.3"
"2015","Minnesota","Cigarette Use among Adults","Income","Less than $20,000","30.7","$75,000 or above","18.8","1.6"
"2015","Minnesota","Cigarette Use among Adults","Income","From $20,000-$74,999","24.3","Less than $20,000","30.7","0.8"
"2015","Minnesota","Cigarette Use among Adults","Income","From $20,000-$74,999","24.3","$75,000 or above","18.8","1.3"
"2015","Minnesota","Cigarette Use among Adults","Income","$75,000 or above","18.8","Less than $20,000","30.7","0.6"
"2015","Minnesota","Cigarette Use among Adults","Income","$75,000 or above","18.8","From $20,000-$74,999","24.3","0.8"
"2015","Mississippi","Cigarette Use among Adults","Income","Less than $20,000","31.5","From $20,000-$74,999","28.2","1.1"
"2015","Mississippi","Cigarette Use among Adults","Income","Less than $20,000","31.5","$75,000 or above","21.6","1.5"
"2015","Mississippi","Cigarette Use among Adults","Income","From $20,000-$74,999","28.2","Less than $20,000","31.5","0.9"
"2015","Mississippi","Cigarette Use among Adults","Income","From $20,000-$74,999","28.2","$75,000 or above","21.6","1.3"
"2015","Mississippi","Cigarette Use among Adults","Income","$75,000 or above","21.6","Less than $20,000","31.5","0.7"
"2015","Mississippi","Cigarette Use among Adults","Income","$75,000 or above","21.6","From $20,000-$74,999","28.2","0.8"
"2015","Missouri","Cigarette Use among Adults","Income","Less than $20,000","40.7","From $20,000-$74,999","33.4","1.2"
"2015","Missouri","Cigarette Use among Adults","Income","Less than $20,000","40.7","$75,000 or above","21.3","1.9"
"2015","Missouri","Cigarette Use among Adults","Income","From $20,000-$74,999","33.4","Less than $20,000","40.7","0.8"
"2015","Missouri","Cigarette Use among Adults","Income","From $20,000-$74,999","33.4","$75,000 or above","21.3","1.6"
"2015","Missouri","Cigarette Use among Adults","Income","$75,000 or above","21.3","Less than $20,000","40.7","0.5"
"2015","Missouri","Cigarette Use among Adults","Income","$75,000 or above","21.3","From $20,000-$74,999","33.4","0.6"
"2015","Montana","Cigarette Use among Adults","Income","Less than $20,000","42.1","From $20,000-$74,999","25.5","1.7"
"2015","Montana","Cigarette Use among Adults","Income","Less than $20,000","42.1","$75,000 or above","18.2","2.3"
"2015","Montana","Cigarette Use among Adults","Income","From $20,000-$74,999","25.5","Less than $20,000","42.1","0.6"
"2015","Montana","Cigarette Use among Adults","Income","From $20,000-$74,999","25.5","$75,000 or above","18.2","1.4"
"2015","Montana","Cigarette Use among Adults","Income","$75,000 or above","18.2","Less than $20,000","42.1","0.4"
"2015","Montana","Cigarette Use among Adults","Income","$75,000 or above","18.2","From $20,000-$74,999","25.5","0.7"
"2015","Nebraska","Cigarette Use among Adults","Income","Less than $20,000","33.5","From $20,000-$74,999","23.4","1.4"
"2015","Nebraska","Cigarette Use among Adults","Income","Less than $20,000","33.5","$75,000 or above","18.8","1.8"
"2015","Nebraska","Cigarette Use among Adults","Income","From $20,000-$74,999","23.4","Less than $20,000","33.5","0.7"
"2015","Nebraska","Cigarette Use among Adults","Income","From $20,000-$74,999","23.4","$75,000 or above","18.8","1.2"
"2015","Nebraska","Cigarette Use among Adults","Income","$75,000 or above","18.8","Less than $20,000","33.5","0.6"
"2015","Nebraska","Cigarette Use among Adults","Income","$75,000 or above","18.8","From $20,000-$74,999","23.4","0.8"
"2015","Nevada","Cigarette Use among Adults","Income","Less than $20,000","31.2","From $20,000-$74,999","26.2","1.2"
"2015","Nevada","Cigarette Use among Adults","Income","Less than $20,000","31.2","$75,000 or above","16.4","1.9"
"2015","Nevada","Cigarette Use among Adults","Income","From $20,000-$74,999","26.2","Less than $20,000","31.2","0.8"
"2015","Nevada","Cigarette Use among Adults","Income","From $20,000-$74,999","26.2","$75,000 or above","16.4","1.6"
"2015","Nevada","Cigarette Use among Adults","Income","$75,000 or above","16.4","Less than $20,000","31.2","0.5"
"2015","Nevada","Cigarette Use among Adults","Income","$75,000 or above","16.4","From $20,000-$74,999","26.2","0.6"
"2015","New Hampshire","Cigarette Use among Adults","Income","Less than $20,000","40.2","From $20,000-$74,999","23.7","1.7"
"2015","New Hampshire","Cigarette Use among Adults","Income","Less than $20,000","40.2","$75,000 or above","19.3","2.1"
"2015","New Hampshire","Cigarette Use among Adults","Income","From $20,000-$74,999","23.7","Less than $20,000","40.2","0.6"
"2015","New Hampshire","Cigarette Use among Adults","Income","From $20,000-$74,999","23.7","$75,000 or above","19.3","1.2"
"2015","New Hampshire","Cigarette Use among Adults","Income","$75,000 or above","19.3","Less than $20,000","40.2","0.5"
"2015","New Hampshire","Cigarette Use among Adults","Income","$75,000 or above","19.3","From $20,000-$74,999","23.7","0.8"
"2015","New Jersey","Cigarette Use among Adults","Income","Less than $20,000","22.4","From $20,000-$74,999","17.2","1.3"
"2015","New Jersey","Cigarette Use among Adults","Income","Less than $20,000","22.4","$75,000 or above","16.5","1.4"
"2015","New Jersey","Cigarette Use among Adults","Income","From $20,000-$74,999","17.2","Less than $20,000","22.4","0.8"
"2015","New Jersey","Cigarette Use among Adults","Income","From $20,000-$74,999","17.2","$75,000 or above","16.5","1.0"
"2015","New Jersey","Cigarette Use among Adults","Income","$75,000 or above","16.5","Less than $20,000","22.4","0.7"
"2015","New Jersey","Cigarette Use among Adults","Income","$75,000 or above","16.5","From $20,000-$74,999","17.2","1.0"
"2015","New Mexico","Cigarette Use among Adults","Income","Less than $20,000","24.7","From $20,000-$74,999","21.9","1.1"
"2015","New Mexico","Cigarette Use among Adults","Income","Less than $20,000","24.7","$75,000 or above","15.8","1.6"
"2015","New Mexico","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","Less than $20,000","24.7","0.9"
"2015","New Mexico","Cigarette Use among Adults","Income","From $20,000-$74,999","21.9","$75,000 or above","15.8","1.4"
"2015","New Mexico","Cigarette Use among Adults","Income","$75,000 or above","15.8","Less than $20,000","24.7","0.6"
"2015","New Mexico","Cigarette Use among Adults","Income","$75,000 or above","15.8","From $20,000-$74,999","21.9","0.7"
"2015","New York","Cigarette Use among Adults","Income","Less than $20,000","23.7","From $20,000-$74,999","20.0","1.2"
"2015","New York","Cigarette Use among Adults","Income","Less than $20,000","23.7","$75,000 or above","19.0","1.2"
"2015","New York","Cigarette Use among Adults","Income","From $20,000-$74,999","20.0","Less than $20,000","23.7","0.8"
"2015","New York","Cigarette Use among Adults","Income","From $20,000-$74,999","20.0","$75,000 or above","19.0","1.1"
"2015","New York","Cigarette Use among Adults","Income","$75,000 or above","19.0","Less than $20,000","23.7","0.8"
"2015","New York","Cigarette Use among Adults","Income","$75,000 or above","19.0","From $20,000-$74,999","20.0","1.0"
"2015","North Carolina","Cigarette Use among Adults","Income","Less than $20,000","32.0","From $20,000-$74,999","24.5","1.3"
"2015","North Carolina","Cigarette Use among Adults","Income","Less than $20,000","32.0","$75,000 or above","19.5","1.6"
"2015","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.5","Less than $20,000","32.0","0.8"
"2015","North Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.5","$75,000 or above","19.5","1.3"
"2015","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","19.5","Less than $20,000","32.0","0.6"
"2015","North Carolina","Cigarette Use among Adults","Income","$75,000 or above","19.5","From $20,000-$74,999","24.5","0.8"
"2015","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","31.8","From $20,000-$74,999","25.8","1.2"
"2015","North Dakota","Cigarette Use among Adults","Income","Less than $20,000","31.8","$75,000 or above","20.3","1.6"
"2015","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.8","Less than $20,000","31.8","0.8"
"2015","North Dakota","Cigarette Use among Adults","Income","From $20,000-$74,999","25.8","$75,000 or above","20.3","1.3"
"2015","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","20.3","Less than $20,000","31.8","0.6"
"2015","North Dakota","Cigarette Use among Adults","Income","$75,000 or above","20.3","From $20,000-$74,999","25.8","0.8"
"2015","Ohio","Cigarette Use among Adults","Income","Less than $20,000","38.6","From $20,000-$74,999","30.0","1.3"
"2015","Ohio","Cigarette Use among Adults","Income","Less than $20,000","38.6","$75,000 or above","22.5","1.7"
"2015","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","30.0","Less than $20,000","38.6","0.8"
"2015","Ohio","Cigarette Use among Adults","Income","From $20,000-$74,999","30.0","$75,000 or above","22.5","1.3"
"2015","Ohio","Cigarette Use among Adults","Income","$75,000 or above","22.5","Less than $20,000","38.6","0.6"
"2015","Ohio","Cigarette Use among Adults","Income","$75,000 or above","22.5","From $20,000-$74,999","30.0","0.8"
"2015","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","38.5","From $20,000-$74,999","27.7","1.4"
"2015","Oklahoma","Cigarette Use among Adults","Income","Less than $20,000","38.5","$75,000 or above","17.6","2.2"
"2015","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","27.7","Less than $20,000","38.5","0.7"
"2015","Oklahoma","Cigarette Use among Adults","Income","From $20,000-$74,999","27.7","$75,000 or above","17.6","1.6"
"2015","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","17.6","Less than $20,000","38.5","0.5"
"2015","Oklahoma","Cigarette Use among Adults","Income","$75,000 or above","17.6","From $20,000-$74,999","27.7","0.6"
"2015","Oregon","Cigarette Use among Adults","Income","Less than $20,000","33.7","From $20,000-$74,999","23.3","1.4"
"2015","Oregon","Cigarette Use among Adults","Income","Less than $20,000","33.7","$75,000 or above","16.9","2.0"
"2015","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","Less than $20,000","33.7","0.7"
"2015","Oregon","Cigarette Use among Adults","Income","From $20,000-$74,999","23.3","$75,000 or above","16.9","1.4"
"2015","Oregon","Cigarette Use among Adults","Income","$75,000 or above","16.9","Less than $20,000","33.7","0.5"
"2015","Oregon","Cigarette Use among Adults","Income","$75,000 or above","16.9","From $20,000-$74,999","23.3","0.7"
"2015","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","34.5","From $20,000-$74,999","22.9","1.5"
"2015","Pennsylvania","Cigarette Use among Adults","Income","Less than $20,000","34.5","$75,000 or above","18.9","1.8"
"2015","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","22.9","Less than $20,000","34.5","0.7"
"2015","Pennsylvania","Cigarette Use among Adults","Income","From $20,000-$74,999","22.9","$75,000 or above","18.9","1.2"
"2015","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","18.9","Less than $20,000","34.5","0.5"
"2015","Pennsylvania","Cigarette Use among Adults","Income","$75,000 or above","18.9","From $20,000-$74,999","22.9","0.8"
"2015","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","25.5","From $20,000-$74,999","20.2","1.3"
"2015","Rhode Island","Cigarette Use among Adults","Income","Less than $20,000","25.5","$75,000 or above","18.0","1.4"
"2015","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","20.2","Less than $20,000","25.5","0.8"
"2015","Rhode Island","Cigarette Use among Adults","Income","From $20,000-$74,999","20.2","$75,000 or above","18.0","1.1"
"2015","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","18.0","Less than $20,000","25.5","0.7"
"2015","Rhode Island","Cigarette Use among Adults","Income","$75,000 or above","18.0","From $20,000-$74,999","20.2","0.9"
"2015","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","33.4","From $20,000-$74,999","24.6","1.4"
"2015","South Carolina","Cigarette Use among Adults","Income","Less than $20,000","33.4","$75,000 or above","18.3","1.8"
"2015","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.6","Less than $20,000","33.4","0.7"
"2015","South Carolina","Cigarette Use among Adults","Income","From $20,000-$74,999","24.6","$75,000 or above","18.3","1.3"
"2015","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","18.3","Less than $20,000","33.4","0.5"
"2015","South Carolina","Cigarette Use among Adults","Income","$75,000 or above","18.3","From $20,000-$74,999","24.6","0.7"
