"Year","State","Tobacco Use","Demographic","Comparing (Focus group)","Cigarette Use Prevalence % (Focus group)","To (Reference group)","Cigarette Use Prevalence % (Reference group)","Disparity Value"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.2","Hispanic","12.2","3.1"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.2","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.2","Non-Hispanic Black","No Data","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","38.2","Non-Hispanic White","17.6","2.2"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","12.2","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","38.2","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","No Data","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","17.6","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Hispanic","12.2","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic AIAN","38.2","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","No Data","Non-Hispanic White","17.6","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Hispanic","12.2","1.4"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic AIAN","38.2","0.5"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Alaska","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic Black","No Data","Not Applicable"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.0","Non-Hispanic AIAN","12.0","1.2"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.0","Non-Hispanic Asian","16.7","0.8"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.0","Non-Hispanic Black","16.2","0.9"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Hispanic","14.0","Non-Hispanic White","17.6","0.8"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","12.0","Hispanic","14.0","0.9"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","12.0","Non-Hispanic Asian","16.7","0.7"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","12.0","Non-Hispanic Black","16.2","0.7"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","12.0","Non-Hispanic White","17.6","0.7"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","16.7","Hispanic","14.0","1.2"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","16.7","Non-Hispanic AIAN","12.0","1.4"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","16.7","Non-Hispanic Black","16.2","1.0"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","16.7","Non-Hispanic White","17.6","0.9"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Hispanic","14.0","1.2"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic AIAN","12.0","1.4"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic Asian","16.7","1.0"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","16.2","Non-Hispanic White","17.6","0.9"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Hispanic","14.0","1.3"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic AIAN","12.0","1.5"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic Asian","16.7","1.1"
"2014","Arizona","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","17.6","Non-Hispanic Black","16.2","1.1"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","16.2","Non-Hispanic AIAN","29.8","0.5"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","16.2","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","16.2","Non-Hispanic Black","28.9","0.6"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Hispanic","16.2","Non-Hispanic White","24.5","0.7"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","29.8","Hispanic","16.2","1.8"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","29.8","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","29.8","Non-Hispanic Black","28.9","1.0"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","29.8","Non-Hispanic White","24.5","1.2"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","16.2","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","29.8","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","28.9","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","24.5","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.9","Hispanic","16.2","1.8"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.9","Non-Hispanic AIAN","29.8","1.0"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.9","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","28.9","Non-Hispanic White","24.5","1.2"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.5","Hispanic","16.2","1.5"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.5","Non-Hispanic AIAN","29.8","0.8"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.5","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Arkansas","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","24.5","Non-Hispanic Black","28.9","0.8"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Hispanic","11.4","Non-Hispanic AIAN","22.5","0.5"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Hispanic","11.4","Non-Hispanic Asian","9.3","1.2"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Hispanic","11.4","Non-Hispanic Black","23.2","0.5"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Hispanic","11.4","Non-Hispanic White","13.7","0.8"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.5","Hispanic","11.4","2.0"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.5","Non-Hispanic Asian","9.3","2.4"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.5","Non-Hispanic Black","23.2","1.0"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.5","Non-Hispanic White","13.7","1.6"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","9.3","Hispanic","11.4","0.8"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","9.3","Non-Hispanic AIAN","22.5","0.4"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","9.3","Non-Hispanic Black","23.2","0.4"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","9.3","Non-Hispanic White","13.7","0.7"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","23.2","Hispanic","11.4","2.0"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","23.2","Non-Hispanic AIAN","22.5","1.0"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","23.2","Non-Hispanic Asian","9.3","2.5"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","23.2","Non-Hispanic White","13.7","1.7"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.7","Hispanic","11.4","1.2"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.7","Non-Hispanic AIAN","22.5","0.6"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.7","Non-Hispanic Asian","9.3","1.5"
"2014","California","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","13.7","Non-Hispanic Black","23.2","0.6"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic AIAN","22.7","0.8"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic Black","22.8","0.8"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Hispanic","17.4","Non-Hispanic White","14.8","1.2"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.7","Hispanic","17.4","1.3"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.7","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.7","Non-Hispanic Black","22.8","1.0"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","22.7","Non-Hispanic White","14.8","1.5"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","17.4","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","22.7","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","22.8","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","14.8","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.8","Hispanic","17.4","1.3"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.8","Non-Hispanic AIAN","22.7","1.0"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.8","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","22.8","Non-Hispanic White","14.8","1.5"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.8","Hispanic","17.4","0.9"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.8","Non-Hispanic AIAN","22.7","0.7"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.8","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Colorado","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.8","Non-Hispanic Black","22.8","0.6"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Hispanic","20.6","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Hispanic","20.6","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Hispanic","20.6","Non-Hispanic Black","18.5","1.1"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Hispanic","20.6","Non-Hispanic White","14.1","1.5"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","20.6","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","18.5","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","14.1","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","20.6","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","18.5","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","14.1","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","18.5","Hispanic","20.6","0.9"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","18.5","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","18.5","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","18.5","Non-Hispanic White","14.1","1.3"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Hispanic","20.6","0.7"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Connecticut","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic White","14.1","Non-Hispanic Black","18.5","0.8"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Hispanic","10.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Hispanic","10.1","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Hispanic","10.1","Non-Hispanic Black","17.1","0.6"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Hispanic","10.1","Non-Hispanic White","22.0","0.5"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Hispanic","10.1","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Asian","No Data","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic Black","17.1","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic AIAN","No Data","Non-Hispanic White","22.0","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Hispanic","10.1","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic Black","17.1","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Asian","No Data","Non-Hispanic White","22.0","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.1","Hispanic","10.1","1.7"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.1","Non-Hispanic AIAN","No Data","Not Applicable"
"2014","Delaware","Cigarette Use among Adults","Race and Ethnicity","Non-Hispanic Black","17.1","Non-Hispanic Asian","No Data","Not Applicable"
